208682,1,-
208690,1,-
208672,1,-
208684,1,-
208685,1,-
208656,1,-
208653,1,-
208666,1,-
208661,1,-
208680,1,-
208695,1,-
208683,1,-
208657,1,-
208688,1,-
208692,1,-
208678,1,-
208667,1,-
208691,1,-
208697,1,-
208664,1,-
208696,1,-
208658,1,-
208655,1,-
208698,1,-
208679,1,-
208671,1,-
208675,1,-
208687,1,-
208681,1,-
208699,1,-
208677,1,-
208700,1,-
208676,1,-
208693,1,-
208669,1,-
208694,1,-
208665,1,-
208651,1,-
208686,1,-
208673,1,-
208652,1,-
208654,1,-
208668,1,-
208674,1,-
208689,1,-
208663,1,-
208659,1,-
208670,1,-
208660,1,-
208662,1,-
11349,3,Accommodation Vessel
11342,3,Accommodation Vessel
11341,3,Accommodation Vessel
11305,3,Accommodation Vessel
11346,3,Accommodation Vessel
11318,3,Accommodation Vessel
11319,3,Accommodation Vessel
11304,3,Accommodation Vessel
11327,3,Accommodation Vessel
11310,3,Accommodation Vessel
11324,3,Accommodation Vessel
11328,3,Accommodation Vessel
11322,3,Accommodation Vessel
11312,3,Accommodation Vessel
11320,3,Accommodation Vessel
11301,3,Accommodation Vessel
11336,3,Accommodation Vessel
11350,3,Accommodation Vessel
11308,3,Accommodation Vessel
11326,3,Accommodation Vessel
11331,3,Accommodation Vessel
11339,3,Accommodation Vessel
11348,3,Accommodation Vessel
11330,3,Accommodation Vessel
11306,3,Accommodation Vessel
11313,3,Accommodation Vessel
11343,3,Accommodation Vessel
11317,3,Accommodation Vessel
11334,3,Accommodation Vessel
11340,3,Accommodation Vessel
11347,3,Accommodation Vessel
11333,3,Accommodation Vessel
11309,3,Accommodation Vessel
11329,3,Accommodation Vessel
11303,3,Accommodation Vessel
11302,3,Accommodation Vessel
11314,3,Accommodation Vessel
11311,3,Accommodation Vessel
11338,3,Accommodation Vessel
11337,3,Accommodation Vessel
11344,3,Accommodation Vessel
11323,3,Accommodation Vessel
11332,3,Accommodation Vessel
11321,3,Accommodation Vessel
11315,3,Accommodation Vessel
11335,3,Accommodation Vessel
11325,3,Accommodation Vessel
11345,3,Accommodation Vessel
11316,3,Accommodation Vessel
11307,3,Accommodation Vessel
50778,4,Anchor Handling Vessel
50788,4,Anchor Handling Vessel
50758,4,Anchor Handling Vessel
159964,4,Anchor Handling Vessel
44537,4,Anchor Handling Vessel
44521,4,Anchor Handling Vessel
44539,4,Anchor Handling Vessel
50800,4,Anchor Handling Vessel
151338,4,Anchor Handling Vessel
151333,4,Anchor Handling Vessel
50760,4,Anchor Handling Vessel
44531,4,Anchor Handling Vessel
151323,4,Anchor Handling Vessel
220905,4,Anchor Handling Vessel
44513,4,Anchor Handling Vessel
220950,4,Anchor Handling Vessel
50765,4,Anchor Handling Vessel
151345,4,Anchor Handling Vessel
44520,4,Anchor Handling Vessel
220929,4,Anchor Handling Vessel
44527,4,Anchor Handling Vessel
44535,4,Anchor Handling Vessel
159999,4,Anchor Handling Vessel
220901,4,Anchor Handling Vessel
151311,4,Anchor Handling Vessel
159994,4,Anchor Handling Vessel
44502,4,Anchor Handling Vessel
220907,4,Anchor Handling Vessel
220914,4,Anchor Handling Vessel
220941,4,Anchor Handling Vessel
151313,4,Anchor Handling Vessel
44546,4,Anchor Handling Vessel
159951,4,Anchor Handling Vessel
220928,4,Anchor Handling Vessel
151308,4,Anchor Handling Vessel
151301,4,Anchor Handling Vessel
151335,4,Anchor Handling Vessel
151305,4,Anchor Handling Vessel
151329,4,Anchor Handling Vessel
159988,4,Anchor Handling Vessel
159956,4,Anchor Handling Vessel
44522,4,Anchor Handling Vessel
220926,4,Anchor Handling Vessel
220937,4,Anchor Handling Vessel
220918,4,Anchor Handling Vessel
50766,4,Anchor Handling Vessel
44519,4,Anchor Handling Vessel
159973,4,Anchor Handling Vessel
44541,4,Anchor Handling Vessel
44542,4,Anchor Handling Vessel
320239,5,Articulated Pusher Tug
320236,5,Articulated Pusher Tug
320223,5,Articulated Pusher Tug
320231,5,Articulated Pusher Tug
320213,5,Articulated Pusher Tug
320219,5,Articulated Pusher Tug
320211,5,Articulated Pusher Tug
320206,5,Articulated Pusher Tug
320230,5,Articulated Pusher Tug
320212,5,Articulated Pusher Tug
320214,5,Articulated Pusher Tug
320209,5,Articulated Pusher Tug
320249,5,Articulated Pusher Tug
320244,5,Articulated Pusher Tug
320224,5,Articulated Pusher Tug
320227,5,Articulated Pusher Tug
320237,5,Articulated Pusher Tug
320232,5,Articulated Pusher Tug
320207,5,Articulated Pusher Tug
320216,5,Articulated Pusher Tug
320233,5,Articulated Pusher Tug
320225,5,Articulated Pusher Tug
320234,5,Articulated Pusher Tug
320218,5,Articulated Pusher Tug
320215,5,Articulated Pusher Tug
320222,5,Articulated Pusher Tug
320245,5,Articulated Pusher Tug
320208,5,Articulated Pusher Tug
320242,5,Articulated Pusher Tug
320250,5,Articulated Pusher Tug
320235,5,Articulated Pusher Tug
320248,5,Articulated Pusher Tug
320247,5,Articulated Pusher Tug
320203,5,Articulated Pusher Tug
320243,5,Articulated Pusher Tug
320205,5,Articulated Pusher Tug
320226,5,Articulated Pusher Tug
320228,5,Articulated Pusher Tug
320204,5,Articulated Pusher Tug
320229,5,Articulated Pusher Tug
320241,5,Articulated Pusher Tug
320238,5,Articulated Pusher Tug
320210,5,Articulated Pusher Tug
320202,5,Articulated Pusher Tug
320220,5,Articulated Pusher Tug
320217,5,Articulated Pusher Tug
320240,5,Articulated Pusher Tug
320201,5,Articulated Pusher Tug
320246,5,Articulated Pusher Tug
320221,5,Articulated Pusher Tug
380228,6,Asphalt/bitumen Tanker
81239,6,Asphalt/bitumen Tanker
81226,6,Asphalt/bitumen Tanker
81206,6,Asphalt/bitumen Tanker
81248,6,Asphalt/bitumen Tanker
380238,6,Asphalt/bitumen Tanker
81246,6,Asphalt/bitumen Tanker
380220,6,Asphalt/bitumen Tanker
81249,6,Asphalt/bitumen Tanker
380214,6,Asphalt/bitumen Tanker
380201,6,Asphalt/bitumen Tanker
81210,6,Asphalt/bitumen Tanker
380231,6,Asphalt/bitumen Tanker
81216,6,Asphalt/bitumen Tanker
380215,6,Asphalt/bitumen Tanker
81214,6,Asphalt/bitumen Tanker
380205,6,Asphalt/bitumen Tanker
380230,6,Asphalt/bitumen Tanker
81241,6,Asphalt/bitumen Tanker
380216,6,Asphalt/bitumen Tanker
81236,6,Asphalt/bitumen Tanker
81225,6,Asphalt/bitumen Tanker
380233,6,Asphalt/bitumen Tanker
81237,6,Asphalt/bitumen Tanker
81211,6,Asphalt/bitumen Tanker
380240,6,Asphalt/bitumen Tanker
380226,6,Asphalt/bitumen Tanker
380246,6,Asphalt/bitumen Tanker
81223,6,Asphalt/bitumen Tanker
81212,6,Asphalt/bitumen Tanker
380235,6,Asphalt/bitumen Tanker
81204,6,Asphalt/bitumen Tanker
380232,6,Asphalt/bitumen Tanker
380217,6,Asphalt/bitumen Tanker
81203,6,Asphalt/bitumen Tanker
380221,6,Asphalt/bitumen Tanker
380223,6,Asphalt/bitumen Tanker
380244,6,Asphalt/bitumen Tanker
380241,6,Asphalt/bitumen Tanker
380227,6,Asphalt/bitumen Tanker
380212,6,Asphalt/bitumen Tanker
380211,6,Asphalt/bitumen Tanker
